ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Uninfected_Edge_Density,Uninfected_MeanBlobSize,Uninfected_MaxBlobSize
C116P77ThinF_IMG_20150930_171954_cell_9.png,135.3152,92.7792,108.8784,0.2016,1.25,2.0
C116P77ThinF_IMG_20150930_172112_cell_12.png,150.5888,99.6096,116.0288,0.1344,1.0,1.0
C116P77ThinF_IMG_20150930_172112_cell_44.png,134.184,93.4272,114.2672,0.1888,1.5,2.0
C116P77ThinF_IMG_20150930_172112_cell_45.png,121.6496,81.1248,102.16,0.152,1.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_50.png,136.2336,83.2208,106.936,0.1344,1.0,1.0
C116P77ThinF_IMG_20150930_172112_cell_51.png,133.112,83.1632,103.6144,0.1872,1.0,1.0
C116P77ThinF_IMG_20150930_172112_cell_58.png,135.3184,88.2864,107.0656,0.1936,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_6.png,138.9392,87.624,110.664,0.184,1.0,1.0
C117P78ThinF_IMG_20150930_214138_cell_28.png,152.1152,113.8416,112.6464,0.1344,0.0,0.0
C117P78ThinF_IMG_20150930_214138_cell_35.png,147.8496,105.7232,106.64,0.1312,0.0,0.0
C117P78ThinF_IMG_20150930_214138_cell_43.png,127.4096,97.7648,95.1936,0.1296,0.0,0.0
C117P78ThinF_IMG_20150930_214138_cell_54.png,157.744,117.768,111.7136,0.216,0.0,0.0
C117P78ThinF_IMG_20150930_214317_cell_20.png,147.632,112.5584,109.4336,0.144,1.0,2.0
C117P78ThinF_IMG_20150930_214317_cell_55.png,153.3744,116.0832,110.6992,0.1312,0.0,0.0
C117P78ThinF_IMG_20150930_214317_cell_77.png,151.9808,116.5248,111.0544,0.1376,1.0,2.0
C117P78ThinF_IMG_20150930_214317_cell_87.png,164.1328,126.1264,119.6944,0.128,1.0,1.0
C117P78ThinF_IMG_20150930_214511_cell_1.png,152.7424,118.3488,113.1776,0.1264,1.0,1.0
C117P78ThinF_IMG_20150930_214511_cell_18.png,151.5904,116.3248,112.4624,0.176,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_214511_cell_48.png,154.088,118.2368,113.0944,0.1296,1.0,2.0
C117P78ThinF_IMG_20150930_214511_cell_58.png,136.4416,103.272,103.488,0.1408,0.0,0.0
C117P78ThinF_IMG_20150930_214511_cell_6.png,152.7296,113.544,111.368,0.1392,1.5,2.0
C117P78ThinF_IMG_20150930_214511_cell_62.png,158.9888,117.416,116.3872,0.1152,1.0,1.0
C117P78ThinF_IMG_20150930_214629_cell_37.png,137.336,99.648,95.8304,0.1312,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_214629_cell_45.png,133.3552,101.5296,99.2176,0.1648,1.0,2.0
C117P78ThinF_IMG_20150930_214629_cell_70.png,152.0864,118.7264,114.44,0.176,1.0,1.0
C117P78ThinF_IMG_20150930_214629_cell_77.png,150.448,114.2608,109.6512,0.1456,1.0,1.0
C117P78ThinF_IMG_20150930_214629_cell_94.png,135.5872,99.0288,96.4928,0.144,1.0,2.0
C117P78ThinF_IMG_20150930_214941_cell_16.png,154.0224,117.2096,112.5968,0.1392,1.0,1.0
C117P78ThinF_IMG_20150930_214941_cell_25.png,118.104,87.1616,86.8848,0.1376,1.5,2.0
C117P78ThinF_IMG_20150930_214941_cell_46.png,158.5584,122.9056,117.3088,0.1392,1.0,1.0
C117P78ThinF_IMG_20150930_214941_cell_47.png,148.5312,109.9664,107.3264,0.136,0.0,0.0
C117P78ThinF_IMG_20150930_214941_cell_61.png,150.8272,112.7408,110.9808,0.1408,0.0,0.0
C117P78ThinF_IMG_20150930_214941_cell_72.png,150.8176,114.2608,110.4928,0.136,1.0,1.0
C117P78ThinF_IMG_20150930_215322_cell_2.png,153.3664,117.0992,112.5264,0.1424,1.0,1.0
C117P78ThinF_IMG_20150930_215322_cell_31.png,156.1232,119.584,115.2592,0.1424,1.6666666666666667,2.0
C117P78ThinF_IMG_20150930_215322_cell_48.png,159.8384,125.0624,121.5312,0.1456,1.0,1.0
C117P78ThinF_IMG_20150930_215322_cell_53.png,145.9168,105.6608,104.2176,0.1344,1.0,1.0
C117P78ThinF_IMG_20150930_215322_cell_74.png,152.0752,114.7856,107.416,0.1472,1.0,1.0
C117P78ThinF_IMG_20150930_215322_cell_75.png,127.6032,97.1248,92.9088,0.136,1.6,2.0
C117P78ThinF_IMG_20150930_220616_cell_48.png,151.5504,114.9968,110.472,0.208,0.0,0.0
C117P78ThinF_IMG_20150930_220616_cell_69.png,149.4896,110.808,107.9264,0.1216,1.0,1.0
C117P78ThinF_IMG_20150930_221048_cell_2.png,152.864,117.8256,115.392,0.1376,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_221048_cell_6.png,145.0928,108.8944,107.4832,0.1456,0.0,0.0
C117P78ThinF_IMG_20150930_221048_cell_61.png,143.7632,110.4576,106.9552,0.1456,1.0,1.0
C117P78ThinF_IMG_20150930_221048_cell_85.png,153.4528,112.2384,113.2352,0.144,0.0,0.0
C117P78ThinF_IMG_20150930_221812_cell_12.png,136.7376,102.5632,97.8608,0.1424,0.0,0.0
C117P78ThinF_IMG_20150930_221812_cell_16.png,154.8064,120.2848,115.2016,0.1424,0.0,0.0
C117P78ThinF_IMG_20150930_221812_cell_60.png,151.784,110.7312,107.0224,0.1392,1.0,1.0
C117P78ThinF_IMG_20150930_221812_cell_61.png,144.7952,107.9664,103.616,0.1424,1.0,1.0
C117P78ThinF_IMG_20150930_221812_cell_66.png,158.4688,119.7328,114.0336,0.1328,1.0,1.0
C117P78ThinF_IMG_20150930_221812_cell_8.png,145.2928,105.9648,102.2576,0.1984,0.0,0.0
C117P78ThinF_IMG_20150930_221927_cell_28.png,151.3456,112.3968,106.4928,0.1376,0.0,0.0
C117P78ThinF_IMG_20150930_221927_cell_43.png,148.5472,109.4288,107.2784,0.1424,0.0,0.0
C117P78ThinF_IMG_20150930_221927_cell_6.png,150.7312,109.9632,106.9376,0.1328,1.0,1.0
C117P78ThinF_IMG_20150930_221927_cell_67.png,145.3808,105.4448,102.632,0.1488,1.0,1.0
C117P78ThinF_IMG_20150930_221927_cell_69.png,139.184,104.9088,99.3232,0.1472,0.0,0.0
C117P78ThinF_IMG_20150930_221927_cell_70.png,151.5168,115.3312,108.4256,0.1376,1.0,1.0
C117P78ThinF_IMG_20150930_222228_cell_2.png,149.1824,112.7808,109.5952,0.1456,1.0,1.0
C117P78ThinF_IMG_20150930_222228_cell_25.png,148.216,108.096,105.6384,0.1392,1.0,2.0
C117P78ThinF_IMG_20150930_222228_cell_34.png,152.6928,114.7792,111.336,0.1312,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_222228_cell_40.png,157.9072,118.8592,113.5968,0.128,0.0,0.0
C117P78ThinF_IMG_20150930_222228_cell_62.png,140.96,102.5472,102.2064,0.1648,0.0,0.0
C118P79ThinF_IMG_20151002_104831_cell_134.png,136.624,90.5792,94.8976,0.168,1.6,2.0
C118P79ThinF_IMG_20151002_104831_cell_40.png,146.1056,100.7232,104.0576,0.152,1.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_64.png,168.5696,122.4096,122.6384,0.1216,0.0,0.0
C118P79ThinF_IMG_20151002_104831_cell_83.png,164.064,109.7408,112.64,0.12,1.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_93.png,134.2208,96.8064,95.3392,0.1488,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_105018_cell_109.png,147.0096,96.8448,100.3744,0.1408,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_114.png,165.9216,117.5648,115.9024,0.1296,1.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_25.png,165.5472,117.4256,115.8416,0.1296,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_59.png,162.5808,108.9584,112.888,0.152,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_67.png,156.752,113.496,112.3728,0.1376,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_68.png,158.84,111.0144,111.4784,0.144,1.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_86.png,158.3104,108.0976,109.4336,0.1392,1.0,1.0
C118P79ThinF_IMG_20151002_105125_cell_102.png,175.7232,117.5168,119.7328,0.1056,1.0,1.0
C118P79ThinF_IMG_20151002_105125_cell_104.png,154.7536,107.3088,104.5536,0.144,1.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_43.png,165.792,117.24,115.8448,0.1312,1.0,1.0
C118P79ThinF_IMG_20151002_105125_cell_75.png,142.4288,101.3776,98.4864,0.1456,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_105125_cell_89.png,164.7376,114.6976,113.5792,0.136,1.5,2.0
C118P79ThinF_IMG_20151002_105125_cell_93.png,168.9904,104.8768,120.9296,0.12,2.0,2.0
C118P79ThinF_IMG_20151002_105346_cell_121.png,155.9728,104.6816,104.4832,0.1264,0.0,0.0
C118P79ThinF_IMG_20151002_105346_cell_141.png,167.112,111.7744,113.3168,0.1136,1.5,2.0
C118P79ThinF_IMG_20151002_105346_cell_38.png,149.4128,107.6832,106.7424,0.136,0.5,1.0
C118P79ThinF_IMG_20151002_105346_cell_52.png,133.2448,93.0096,91.5392,0.136,1.0,2.0
C118P79ThinF_IMG_20151002_105346_cell_53.png,174.4096,115.3008,117.8672,0.1152,1.5,2.0
C118P79ThinF_IMG_20151002_105346_cell_9.png,170.2208,115.5888,116.912,0.1264,0.0,0.0
C118P79ThinF_IMG_20151002_105735_cell_11.png,161.8368,111.6752,112.5072,0.1232,0.0,0.0
C118P79ThinF_IMG_20151002_105735_cell_118.png,156.7984,112.8064,112.1744,0.1424,0.0,0.0
C118P79ThinF_IMG_20151002_105735_cell_33.png,149.3312,102.9312,104.0928,0.1392,0.0,0.0
C118P79ThinF_IMG_20151002_105735_cell_81.png,165.6048,114.5392,114.7488,0.144,1.0,1.0
C118P79ThinF_IMG_20151002_105827_cell_110.png,153.4384,109.912,106.7696,0.1408,1.0,1.0
C118P79ThinF_IMG_20151002_105827_cell_127.png,138.9344,97.5056,97.8288,0.1376,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_18.png,142.3328,99.9408,97.4944,0.1328,0.5,1.0
C118P79ThinF_IMG_20151002_105827_cell_21.png,149.6176,103.1904,102.8944,0.1456,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_105827_cell_60.png,138.9552,93.904,91.632,0.1552,1.0,1.0
C118P79ThinF_IMG_20151002_105827_cell_69.png,135.552,94.696,94.8032,0.1376,0.5,1.0
C118P79ThinF_IMG_20151002_105827_cell_92.png,135.0352,94.3248,93.584,0.168,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_96.png,147.9936,102.3072,99.9584,0.1328,1.0,1.0
C118P79ThinF_IMG_20151002_110725_cell_107.png,155.512,110.328,108.6688,0.1344,1.0,1.0
C118P79ThinF_IMG_20151002_110725_cell_121.png,153.7712,111.2512,112.0496,0.1424,1.0,1.0
C118P79ThinF_IMG_20151002_110725_cell_132.png,159.4224,113.0288,109.3584,0.1376,1.0,1.0
C118P79ThinF_IMG_20151002_110725_cell_58.png,144.3136,102.696,101.5984,0.1328,1.0,2.0
C118P79ThinF_IMG_20151002_110725_cell_69.png,149.3696,98.528,103.016,0.1376,0.0,0.0
C118P79ThinF_IMG_20151002_110834_cell_10.png,159.304,109.824,107.9968,0.136,0.0,0.0
C118P79ThinF_IMG_20151002_110834_cell_23.png,150.864,105.088,105.5472,0.1376,1.0,1.0
C118P79ThinF_IMG_20151002_110834_cell_48.png,143.592,98.848,96.1728,0.1376,1.0,2.0
C118P79ThinF_IMG_20151002_110834_cell_53.png,140.5104,97.1696,95.8768,0.1488,1.5,2.0
C118P79ThinF_IMG_20151002_110834_cell_83.png,157.3792,107.9424,109.2976,0.1328,0.0,0.0
C119P80ThinF_IMG_20151002_122720_cell_13.png,162.9296,116.9536,116.1728,0.1392,0.0,0.0
C119P80ThinF_IMG_20151002_122720_cell_132.png,153.4144,109.8464,107.6912,0.1392,0.0,0.0
C119P80ThinF_IMG_20151002_122720_cell_147.png,158.288,112.5408,112.8928,0.1344,1.0,1.0
C119P80ThinF_IMG_20151002_122720_cell_43.png,152.5056,110.9616,110.1376,0.1296,1.0,1.0
C119P80ThinF_IMG_20151002_122720_cell_50.png,159.232,110.192,110.9776,0.136,1.0,2.0
C119P80ThinF_IMG_20151002_122720_cell_53.png,165.0928,118.0016,114.6144,0.1216,0.0,0.0
C119P80ThinF_IMG_20151002_122720_cell_82.png,159.16,115.76,115.7728,0.1344,0.0,0.0
C119P80ThinF_IMG_20151002_122720_cell_90.png,153.3488,112.3328,111.1536,0.1216,0.0,0.0
C119P80ThinF_IMG_20151002_123043_cell_110.png,160.184,110.464,110.6688,0.1424,1.0,1.0
C119P80ThinF_IMG_20151002_123043_cell_130.png,150.7472,106.1056,105.6128,0.1392,1.0,1.0
C119P80ThinF_IMG_20151002_123043_cell_141.png,154.1632,106.5136,108.2224,0.1376,0.0,0.0
C119P80ThinF_IMG_20151002_123043_cell_34.png,158.4832,106.9456,113.688,0.1424,2.0,2.0
C119P80ThinF_IMG_20151002_123043_cell_47.png,166.6544,113.464,115.0272,0.136,1.5,2.0
C119P80ThinF_IMG_20151002_123043_cell_67.png,156.8272,109.584,113.536,0.1344,1.0,2.0
C119P80ThinF_IMG_20151002_123043_cell_87.png,148.496,106.4128,104.1472,0.1296,1.3333333333333333,2.0
C119P80ThinF_IMG_20151002_123043_cell_90.png,158.4272,108.3216,106.904,0.1328,1.6,2.0
C119P80ThinF_IMG_20151002_123608_cell_56.png,143.4896,95.6624,96.8496,0.1488,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_85.png,152.536,110.5952,108.8256,0.1392,1.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_118.png,149.4384,103.6992,102.7904,0.16,0.0,0.0
C119P80ThinF_IMG_20151002_123911_cell_17.png,159.1072,111.3072,109.32,0.1536,0.0,0.0
C119P80ThinF_IMG_20151002_123911_cell_18.png,140.736,94.496,96.1008,0.1248,1.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_39.png,157.5904,113.6032,111.2192,0.1264,0.0,0.0
C119P80ThinF_IMG_20151002_123911_cell_54.png,144.96,107.0016,102.712,0.1152,0.3333333333333333,1.0
C119P80ThinF_IMG_20151002_123911_cell_70.png,136.728,99.9392,96.3776,0.1424,0.5,1.0
C119P80ThinF_IMG_20151002_123911_cell_74.png,154.4064,112.5584,107.4064,0.1504,1.0,1.0
C119P80ThinF_IMG_20151002_124304_cell_112.png,152.8528,108.384,105.5936,0.136,1.3333333333333333,2.0
C119P80ThinF_IMG_20151002_124304_cell_27.png,146.0512,103.4272,100.704,0.1408,0.0,0.0
C119P80ThinF_IMG_20151002_124304_cell_45.png,155.5712,103.9984,104.9696,0.1696,0.5,1.0
C119P80ThinF_IMG_20151002_124304_cell_82.png,146.696,102.3024,99.0976,0.1536,0.0,0.0
C119P80ThinF_IMG_20151002_124304_cell_87.png,166.304,111.6544,110.6016,0.1248,1.0,1.0
C119P80ThinF_IMG_20151002_124345_cell_103.png,159.8112,117.2192,115.808,0.1376,1.3333333333333333,2.0
C119P80ThinF_IMG_20151002_124345_cell_37.png,161.808,113.8672,111.176,0.1248,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_41.png,139.1296,96.208,94.5776,0.1408,1.0,2.0
C119P80ThinF_IMG_20151002_124345_cell_43.png,133.9808,94.4304,91.96,0.1376,0.3333333333333333,1.0
C119P80ThinF_IMG_20151002_124345_cell_81.png,152.0368,105.6384,103.8688,0.1472,1.0,1.0
C119P80ThinF_IMG_20151002_124345_cell_84.png,150.4176,103.784,102.904,0.1296,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_86.png,157.136,106.4288,105.5936,0.136,1.0,1.0
C119P80ThinF_IMG_20151002_124345_cell_93.png,146.5936,101.576,100.4528,0.136,1.0,2.0
C119P80ThinF_IMG_20151002_124425_cell_121.png,160.8624,117.4336,113.4624,0.1264,1.0,1.0
C119P80ThinF_IMG_20151002_124425_cell_122.png,161.04,106.1136,108.5088,0.1424,1.0,2.0
C119P80ThinF_IMG_20151002_124425_cell_35.png,157.3568,111.184,106.2,0.1328,0.0,0.0
C119P80ThinF_IMG_20151002_124425_cell_86.png,149.5344,104.1744,102.1216,0.1408,1.0,1.0
C120P81ThinF_IMG_20151002_125443_cell_102.png,155.4336,108.8176,105.2992,0.1392,1.0,1.0
C120P81ThinF_IMG_20151002_125443_cell_120.png,157.344,118.9744,115.8064,0.1264,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_35.png,155.616,112.8608,109.5808,0.1424,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_42.png,156.0608,112.416,109.04,0.1488,1.0,1.0
C120P81ThinF_IMG_20151002_125443_cell_5.png,144.5024,109.7632,103.5984,0.1424,1.0,1.0
C120P81ThinF_IMG_20151002_125443_cell_54.png,162.9312,123.9552,120.8048,0.1248,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_70.png,156.3568,113.5344,109.6288,0.1328,1.0,1.0
C120P81ThinF_IMG_20151002_125443_cell_80.png,146.6288,106.7584,103.9456,0.1312,1.5,2.0
C120P81ThinF_IMG_20151002_130150_cell_120.png,143.9104,110.304,103.3712,0.1392,0.0,0.0
C120P81ThinF_IMG_20151002_130150_cell_130.png,136.416,98.2464,95.1664,0.136,1.6,2.0
C120P81ThinF_IMG_20151002_130150_cell_147.png,137.8144,103.632,98.9152,0.1552,1.0,2.0
C120P81ThinF_IMG_20151002_130150_cell_153.png,162.3968,122.9664,117.7568,0.1264,1.0,2.0
C120P81ThinF_IMG_20151002_130150_cell_16.png,120.0032,90.152,84.8896,0.1472,1.5,2.0
C120P81ThinF_IMG_20151002_130150_cell_4.png,152.6688,115.0176,109.5584,0.1328,1.0,1.0
C120P81ThinF_IMG_20151002_130150_cell_65.png,137.4496,98.1904,95.6032,0.128,0.0,0.0
C120P81ThinF_IMG_20151002_130150_cell_79.png,145.7472,113.1616,105.5024,0.1344,1.5,2.0
C120P81ThinF_IMG_20151002_130407_cell_102.png,107.9744,79.3648,74.7184,0.1424,1.6666666666666667,2.0
C120P81ThinF_IMG_20151002_130407_cell_119.png,146.7056,110.5792,106.1968,0.1264,0.0,0.0
C120P81ThinF_IMG_20151002_130407_cell_173.png,157.9776,110.2928,109.7504,0.1344,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130407_cell_177.png,147.3376,104.752,102.8752,0.1568,0.0,0.0
C120P81ThinF_IMG_20151002_130407_cell_59.png,148.2496,110.9536,104.9168,0.1472,1.5,2.0
C120P81ThinF_IMG_20151002_130407_cell_77.png,152.7888,117.3344,113.2432,0.1376,1.0,1.0
C120P81ThinF_IMG_20151002_130407_cell_98.png,159.4416,117.8768,112.2768,0.136,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_128.png,156.368,115.1648,112.008,0.1328,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_139.png,141.3616,101.3536,95.7856,0.1248,1.0,1.0
C120P81ThinF_IMG_20151002_130715_cell_161.png,148.7856,110.08,104.2864,0.136,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_173.png,160.6432,115.7776,110.8112,0.1376,1.0,1.0
C120P81ThinF_IMG_20151002_130715_cell_34.png,138.7152,104.6928,99.832,0.1392,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130715_cell_51.png,159.9696,117.9008,114.0368,0.1424,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_6.png,159.9312,118.32,113.8784,0.1408,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_86.png,150.5792,113.8208,107.9504,0.144,0.0,0.0
C120P81ThinF_IMG_20151002_130918_cell_145.png,161.76,120.6192,114.0032,0.1392,0.0,0.0
C120P81ThinF_IMG_20151002_130918_cell_146.png,155.0416,112.7104,108.024,0.144,0.5,1.0
C120P81ThinF_IMG_20151002_130918_cell_153.png,115.824,85.1504,81.8016,0.1344,1.0,1.0
C120P81ThinF_IMG_20151002_130918_cell_169.png,141.9664,107.2368,103.3392,0.1536,1.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_35.png,156.4448,116.9872,112.6384,0.1344,1.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_43.png,165.4992,123.9904,121.6576,0.1264,1.0,1.0
C120P81ThinF_IMG_20151002_130918_cell_44.png,156.7424,115.4672,114.3056,0.1344,0.0,0.0
C120P81ThinF_IMG_20151002_130918_cell_70.png,126.7712,93.9776,89.9616,0.1584,1.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_92.png,153.8288,113.8384,108.9616,0.1312,1.0,2.0
C120P81ThinF_IMG_20151002_131120_cell_110.png,129.7504,98.608,93.4256,0.1344,0.3333333333333333,1.0
C120P81ThinF_IMG_20151002_131120_cell_112.png,150.4128,109.7344,107.4592,0.1392,0.0,0.0
C120P81ThinF_IMG_20151002_131120_cell_130.png,142.7744,104.7648,101.4176,0.1472,1.0,1.0
C120P81ThinF_IMG_20151002_131120_cell_132.png,141.7664,107.5856,102.4176,0.1264,0.0,0.0
C120P81ThinF_IMG_20151002_131120_cell_155.png,149.7424,112.64,106.9024,0.1264,0.0,0.0
C120P81ThinF_IMG_20151002_131120_cell_159.png,146.2624,110.32,105.728,0.128,1.0,2.0
C120P81ThinF_IMG_20151002_131120_cell_17.png,138.4512,102.2336,97.5072,0.1456,0.0,0.0
C120P81ThinF_IMG_20151002_131120_cell_58.png,158.6416,116.6224,112.1472,0.1456,1.5,2.0
C120P81ThinF_IMG_20151002_131120_cell_64.png,161.6896,118.4416,114.8496,0.1376,1.3333333333333333,2.0
C121P82ThinF_IMG_20151002_132926_cell_42.png,159.6528,116.392,107.9904,0.1424,0.0,0.0
C121P82ThinF_IMG_20151002_132926_cell_63.png,163.9056,119.1696,111.7504,0.112,1.5,2.0
C121P82ThinF_IMG_20151002_133001_cell_21.png,162.3856,112.6016,110.8912,0.1184,0.0,0.0
C121P82ThinF_IMG_20151002_133001_cell_25.png,159.8976,116.7648,108.6336,0.1312,1.3333333333333333,2.0
C121P82ThinF_IMG_20151002_133001_cell_33.png,151.2704,110.7504,108.152,0.1456,1.5,2.0
C121P82ThinF_IMG_20151002_133001_cell_59.png,163.3488,123.0752,115.2816,0.136,1.0,2.0
C121P82ThinF_IMG_20151002_133001_cell_7.png,162.7936,121.928,113.3904,0.1184,0.0,0.0
C121P82ThinF_IMG_20151002_133158_cell_18.png,151.4336,109.696,104.872,0.1344,0.0,0.0
C121P82ThinF_IMG_20151002_133158_cell_26.png,156.0032,120.1936,110.4272,0.1328,0.0,0.0
C121P82ThinF_IMG_20151002_133158_cell_51.png,149.5792,107.7728,102.1248,0.1344,0.0,0.0
C121P82ThinF_IMG_20151002_133158_cell_67.png,110.3056,80.6032,76.176,0.1456,1.0,2.0
C121P82ThinF_IMG_20151002_133427_cell_34.png,158.7152,116.5008,108.3232,0.1616,1.3333333333333333,2.0
C121P82ThinF_IMG_20151002_133427_cell_37.png,152.3552,114.8976,106.7344,0.1408,1.5,2.0
C121P82ThinF_IMG_20151002_133427_cell_41.png,159.7968,117.1168,114.3408,0.128,0.0,0.0
C121P82ThinF_IMG_20151002_133427_cell_60.png,157.4784,118.056,110.6656,0.1296,0.0,0.0
C121P82ThinF_IMG_20151002_133540_cell_14.png,136.8416,96.912,94.4064,0.1392,0.0,0.0
C121P82ThinF_IMG_20151002_133540_cell_21.png,155.3952,112.4976,108.656,0.1376,0.0,0.0
C121P82ThinF_IMG_20151002_133540_cell_30.png,151.1664,110.424,104.0512,0.1392,1.3333333333333333,2.0
C121P82ThinF_IMG_20151002_133540_cell_35.png,149.2624,109.408,105.9104,0.1392,0.0,0.0
C121P82ThinF_IMG_20151002_133540_cell_63.png,158.248,114.9264,108.8736,0.136,1.5,2.0
C121P82ThinF_IMG_20151002_133631_cell_52.png,148.2336,101.7008,98.312,0.1472,0.0,0.0
C121P82ThinF_IMG_20151002_133631_cell_79.png,132.5136,95.8416,90.848,0.1568,1.6666666666666667,2.0
C121P82ThinF_IMG_20151002_133739_cell_1.png,165.6992,129.6176,123.7792,0.1296,0.0,0.0
C121P82ThinF_IMG_20151002_133739_cell_35.png,151.2656,111.7408,106.8256,0.1408,1.6,2.0
C121P82ThinF_IMG_20151002_133739_cell_38.png,163.0992,119.5248,116.5184,0.1456,1.0,1.0
C121P82ThinF_IMG_20151002_133739_cell_53.png,162.8112,104.7184,104.152,0.1184,1.3333333333333333,2.0
C121P82ThinF_IMG_20151002_133739_cell_60.png,126.3488,88.1936,88.2192,0.1488,1.5,2.0
C121P82ThinF_IMG_20151002_133739_cell_68.png,153.9328,118.3216,109.64,0.1424,0.0,0.0
C121P82ThinF_IMG_20151002_134014_cell_36.png,110.9568,84.7584,82.336,0.1328,1.0,2.0
C121P82ThinF_IMG_20151002_134014_cell_63.png,155.5296,113.7424,107.9888,0.144,1.0,1.0
C121P82ThinF_IMG_20151002_134659_cell_38.png,151.1984,102.632,105.6512,0.1376,1.0,2.0
C121P82ThinF_IMG_20151002_134659_cell_45.png,149.648,111.7584,105.3424,0.1376,1.6,2.0
C121P82ThinF_IMG_20151002_134659_cell_65.png,151.7136,114.3504,110.4496,0.1408,0.0,0.0
C121P82ThinF_IMG_20151002_134805_cell_19.png,152.7616,114.9904,111.688,0.1376,1.0,1.0
C121P82ThinF_IMG_20151002_134805_cell_43.png,129.0304,91.568,90.2944,0.1472,0.3333333333333333,1.0
C121P82ThinF_IMG_20151002_134805_cell_52.png,138.2736,105.3968,102.5632,0.1456,1.3333333333333333,2.0
C121P82ThinF_IMG_20151002_134805_cell_7.png,153.1984,102.0048,107.7344,0.1184,1.0,2.0
C121P82ThinF_IMG_20151002_134953_cell_23.png,151.7632,113.24,108.144,0.144,0.0,0.0
C121P82ThinF_IMG_20151002_134953_cell_37.png,143.5664,107.5408,103.784,0.1376,0.0,0.0
C121P82ThinF_IMG_20151002_134953_cell_5.png,149.1936,107.7504,103.6176,0.1328,0.0,0.0
C121P82ThinF_IMG_20151002_134953_cell_65.png,146.1856,111.2672,107.456,0.136,0.0,0.0
C121P82ThinF_IMG_20151002_135054_cell_61.png,147.3952,111.1888,108.0816,0.1328,1.0,1.0
C121P82ThinF_IMG_20151002_135054_cell_75.png,154.88,114.3584,108.9136,0.1296,0.0,0.0
C121P82ThinF_IMG_20151002_135054_cell_90.png,150.9168,109.64,105.8832,0.1248,0.3333333333333333,1.0
C121P82ThinF_IMG_20151002_135237_cell_102.png,130.5376,98.792,95.6784,0.1424,0.0,0.0
C121P82ThinF_IMG_20151002_135237_cell_14.png,140.0784,105.4336,102.5344,0.1504,0.0,0.0
C121P82ThinF_IMG_20151002_135237_cell_76.png,154.3424,116.6736,112.9952,0.1392,1.3333333333333333,2.0
C121P82ThinF_IMG_20151002_135237_cell_77.png,146.672,111.1952,106.2544,0.1408,1.3333333333333333,2.0
C122P83ThinF_IMG_20151002_144341_cell_138.png,136.4832,101.2912,100.6096,0.1424,0.5,1.0
C122P83ThinF_IMG_20151002_144341_cell_24.png,152.976,109.0288,109.184,0.1376,1.6,2.0
C122P83ThinF_IMG_20151002_144341_cell_55.png,147.3248,104.8816,107.1424,0.1408,0.0,0.0
C122P83ThinF_IMG_20151002_144341_cell_72.png,117.9008,87.4432,89.2272,0.1248,1.0,2.0
C122P83ThinF_IMG_20151002_144610_cell_131.png,148.7504,109.7984,109.3136,0.1376,0.0,0.0
C122P83ThinF_IMG_20151002_144610_cell_14.png,161.4848,112.4112,114.3104,0.1072,1.0,1.0
C122P83ThinF_IMG_20151002_144610_cell_21.png,131.8256,92.6816,94.1072,0.1264,0.0,0.0
