ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Infected_Edge_Density,Infected_MeanBlobSize,Infected_MaxBlobSize
C116P77ThinF_IMG_20150930_172112_cell_108.png,139.1616,86.6512,106.024,0.2048,1.0,1.0
C116P77ThinF_IMG_20150930_172112_cell_109.png,135.7504,85.216,107.232,0.1776,0.5,1.0
C116P77ThinF_IMG_20150930_172112_cell_110.png,134.6512,84.3904,106.5168,0.1616,1.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_111.png,121.992,72.1936,102.9152,0.1392,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_112.png,133.656,87.5408,112.2352,0.184,1.0,1.0
C116P77ThinF_IMG_20150930_172112_cell_113.png,140.3504,97.8912,115.2848,0.2592,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_115.png,137.704,88.7968,110.7536,0.1552,1.2,2.0
C116P77ThinF_IMG_20150930_172112_cell_66.png,127.2448,78.5296,102.2176,0.1328,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_67.png,124.5568,85.0176,104.8688,0.1616,1.5,2.0
C116P77ThinF_IMG_20150930_172112_cell_68.png,125.768,73.4192,96.5968,0.208,1.5,2.0
C116P77ThinF_IMG_20150930_172112_cell_69.png,141.7552,93.3424,115.7824,0.2128,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_172112_cell_70.png,133.8704,80.2672,105.5952,0.16,0.5,1.0
C116P77ThinF_IMG_20150930_172112_cell_71.png,125.7248,76.352,97.2512,0.192,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_72.png,132.0512,74.4832,104.1232,0.1696,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_73.png,120.7296,76.8416,100.2096,0.1072,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_74.png,117.0736,79.832,97.608,0.1392,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_77.png,126.8944,79.36,107.1504,0.1344,1.5,2.0
C116P77ThinF_IMG_20150930_172112_cell_78.png,123.4096,79.3712,100.0256,0.1744,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_79.png,123.8512,76.224,101.2256,0.1632,1.25,2.0
C116P77ThinF_IMG_20150930_172112_cell_80.png,130.7248,79.1952,101.3296,0.1872,1.0,1.0
C116P77ThinF_IMG_20150930_172112_cell_81.png,128.7616,78.5488,101.2464,0.184,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_172112_cell_82.png,133.6528,71.2896,105.9584,0.1648,1.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_83.png,128.8768,78.3056,104.1792,0.152,0.5,1.0
C116P77ThinF_IMG_20150930_172112_cell_84.png,114.6272,64.5456,93.3552,0.1728,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_85.png,118.1936,80.0336,98.2992,0.2096,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_86.png,122.632,79.8992,102.8544,0.144,1.1428571428571428,2.0
C116P77ThinF_IMG_20150930_172112_cell_87.png,143.872,99.504,117.7152,0.256,1.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_88.png,130.6352,85.0384,108.36,0.176,1.3333333333333333,2.0
C116P77ThinF_IMG_20150930_172112_cell_89.png,134.5152,89.072,113.3008,0.16,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_90.png,137.2656,84.4848,113.3616,0.1232,1.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_91.png,114.0208,75.384,95.112,0.2096,1.6,2.0
C116P77ThinF_IMG_20150930_172112_cell_92.png,124.944,73.1104,101.9888,0.1072,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_95.png,133.112,82.4288,105.9392,0.144,2.0,2.0
C116P77ThinF_IMG_20150930_172112_cell_99.png,141.5184,95.7904,114.072,0.232,2.0,2.0
C117P78ThinF_IMG_20150930_214138_cell_92.png,138.7616,100.6048,102.5568,0.1552,0.0,0.0
C117P78ThinF_IMG_20150930_214138_cell_93.png,153.5216,117.1344,111.0496,0.1616,1.0,1.0
C117P78ThinF_IMG_20150930_214138_cell_94.png,154.2208,113.1312,110.9952,0.1488,0.0,0.0
C117P78ThinF_IMG_20150930_214138_cell_96.png,117.7968,88.376,85.5968,0.1936,0.0,0.0
C117P78ThinF_IMG_20150930_214138_cell_99.png,142.3856,106.84,106.0864,0.1424,1.0,1.0
C117P78ThinF_IMG_20150930_214317_cell_101.png,152.6352,112.032,110.9104,0.1456,1.5,2.0
C117P78ThinF_IMG_20150930_214317_cell_103.png,138.8464,105.8784,103.1568,0.1488,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_214317_cell_104.png,148.5488,105.0928,106.4432,0.184,0.0,0.0
C117P78ThinF_IMG_20150930_214317_cell_105.png,125.6464,88.7664,89.8112,0.1568,0.0,0.0
C117P78ThinF_IMG_20150930_214511_cell_93.png,122.5776,85.1424,87.704,0.1584,1.5,2.0
C117P78ThinF_IMG_20150930_214511_cell_94.png,146.8256,112.9008,110.5664,0.1472,0.0,0.0
C117P78ThinF_IMG_20150930_214511_cell_95.png,152.5264,106.464,109.8864,0.1856,1.0,1.0
C117P78ThinF_IMG_20150930_214629_cell_101.png,138.8048,106.5584,101.2864,0.1584,0.0,0.0
C117P78ThinF_IMG_20150930_214629_cell_103.png,147.9968,109.7808,108.936,0.176,0.0,0.0
C117P78ThinF_IMG_20150930_214629_cell_104.png,145.8768,106.3408,104.4448,0.192,1.0,1.0
C117P78ThinF_IMG_20150930_214629_cell_105.png,148.0928,111.112,108.8448,0.1408,0.0,0.0
C117P78ThinF_IMG_20150930_214629_cell_106.png,151.5088,117.1264,112.5312,0.128,1.0,2.0
C117P78ThinF_IMG_20150930_214941_cell_76.png,140.096,105.936,104.824,0.1696,1.0,1.0
C117P78ThinF_IMG_20150930_214941_cell_77.png,147.08,107.544,108.1008,0.1504,1.5,2.0
C117P78ThinF_IMG_20150930_214941_cell_79.png,146.3984,109.648,106.6288,0.1392,1.0,1.0
C117P78ThinF_IMG_20150930_214941_cell_80.png,143.5776,104.024,102.3952,0.1888,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_214941_cell_82.png,151.8096,103.1776,110.0336,0.176,2.0,2.0
C117P78ThinF_IMG_20150930_214941_cell_84.png,152.5856,108.7904,111.0704,0.1504,1.5,2.0
C117P78ThinF_IMG_20150930_215322_cell_83.png,158.7888,117.9072,115.12,0.1424,1.0,1.0
C117P78ThinF_IMG_20150930_215322_cell_84.png,143.024,102.0,102.6592,0.1504,1.0,1.0
C117P78ThinF_IMG_20150930_215322_cell_86.png,150.0368,113.176,110.2816,0.1472,1.0,2.0
C117P78ThinF_IMG_20150930_215322_cell_87.png,133.72,100.08,98.8912,0.1792,1.0,1.0
C117P78ThinF_IMG_20150930_220616_cell_92.png,146.1776,105.9952,106.8656,0.1472,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_220616_cell_94.png,161.1264,116.52,111.9232,0.1312,1.0,1.0
C117P78ThinF_IMG_20150930_220616_cell_95.png,161.912,119.304,122.4096,0.2048,1.0,1.0
C117P78ThinF_IMG_20150930_220616_cell_96.png,152.3584,111.032,113.5056,0.1808,1.0,1.0
C117P78ThinF_IMG_20150930_221048_cell_100.png,149.3072,103.3248,109.6432,0.1616,2.0,2.0
C117P78ThinF_IMG_20150930_221048_cell_102.png,147.2448,106.4496,104.312,0.1856,1.0,1.0
C117P78ThinF_IMG_20150930_221048_cell_103.png,153.872,119.04,116.8576,0.1328,1.6666666666666667,2.0
C117P78ThinF_IMG_20150930_221048_cell_97.png,142.9024,101.8176,104.2864,0.1456,0.0,0.0
C117P78ThinF_IMG_20150930_221048_cell_98.png,138.0624,100.928,101.5168,0.1712,0.0,0.0
C117P78ThinF_IMG_20150930_221812_cell_78.png,135.4048,105.3872,100.6784,0.1552,1.0,1.0
C117P78ThinF_IMG_20150930_221812_cell_79.png,145.8496,103.784,104.9984,0.1664,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_221812_cell_81.png,145.0384,110.2192,107.5264,0.2048,0.0,0.0
C117P78ThinF_IMG_20150930_221812_cell_83.png,154.2896,114.8256,110.3856,0.1504,0.0,0.0
C117P78ThinF_IMG_20150930_221927_cell_80.png,150.7008,116.3136,110.5744,0.1424,1.0,1.0
C117P78ThinF_IMG_20150930_221927_cell_83.png,140.1072,102.9488,99.784,0.1728,1.0,2.0
C117P78ThinF_IMG_20150930_221927_cell_84.png,152.0736,115.1392,110.1648,0.1712,1.3333333333333333,2.0
C117P78ThinF_IMG_20150930_221927_cell_85.png,141.1872,99.5088,99.0848,0.1584,1.0,1.0
C117P78ThinF_IMG_20150930_222228_cell_82.png,154.456,107.592,111.3408,0.1536,1.7142857142857142,2.0
C117P78ThinF_IMG_20150930_222228_cell_83.png,125.952,91.3008,91.5232,0.152,1.0,2.0
C117P78ThinF_IMG_20150930_222228_cell_84.png,155.5376,112.0032,112.6352,0.2144,1.75,2.0
C118P79ThinF_IMG_20151002_104831_cell_144.png,152.3904,101.9456,107.3024,0.1616,1.0,1.0
C118P79ThinF_IMG_20151002_104831_cell_146.png,165.6736,115.3664,117.1616,0.1408,0.0,0.0
C118P79ThinF_IMG_20151002_104831_cell_148.png,163.0752,107.4448,114.1104,0.1824,1.0,1.0
C118P79ThinF_IMG_20151002_104831_cell_149.png,146.1872,92.128,100.1552,0.1312,1.5,2.0
C118P79ThinF_IMG_20151002_104831_cell_150.png,154.2352,107.512,112.6928,0.192,1.0,1.0
C118P79ThinF_IMG_20151002_104831_cell_151.png,154.0464,101.2736,107.8304,0.1472,2.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_153.png,157.7136,105.496,110.5376,0.168,1.0,1.0
C118P79ThinF_IMG_20151002_104831_cell_156.png,150.1968,97.1488,102.4272,0.1536,0.0,0.0
C118P79ThinF_IMG_20151002_104831_cell_158.png,155.1488,103.9472,110.6576,0.16,2.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_159.png,155.8256,104.9296,107.1488,0.1392,1.5,2.0
C118P79ThinF_IMG_20151002_104831_cell_160.png,163.104,114.1744,117.4864,0.1536,1.0,1.0
C118P79ThinF_IMG_20151002_104831_cell_161.png,161.84,98.2784,110.8,0.176,2.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_162.png,154.8928,101.648,107.7232,0.1648,1.75,2.0
C118P79ThinF_IMG_20151002_104831_cell_163.png,154.3408,106.5696,107.9056,0.1488,1.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_164.png,145.8352,90.6128,101.1824,0.1584,2.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_165.png,149.576,93.392,102.296,0.1488,2.0,2.0
C118P79ThinF_IMG_20151002_104831_cell_166.png,152.3248,102.1184,105.904,0.16,0.0,0.0
C118P79ThinF_IMG_20151002_104831_cell_167.png,155.1072,107.3776,111.1216,0.144,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_133.png,164.3952,98.0256,110.6912,0.2576,1.6666666666666667,2.0
C118P79ThinF_IMG_20151002_105018_cell_134.png,117.9632,76.536,81.0464,0.1712,1.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_136.png,153.1968,106.7264,109.632,0.1584,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_138.png,151.8496,102.1056,107.1472,0.144,1.5,2.0
C118P79ThinF_IMG_20151002_105018_cell_139.png,133.1232,90.4672,92.624,0.152,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_140.png,140.896,84.1696,95.6944,0.1904,1.0,1.0
C118P79ThinF_IMG_20151002_105018_cell_141.png,156.1632,104.6688,108.3536,0.1712,1.7142857142857142,2.0
C118P79ThinF_IMG_20151002_105018_cell_142.png,143.8368,96.2864,100.1456,0.1568,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_105018_cell_143.png,164.6032,114.9616,120.6832,0.1472,1.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_144.png,160.5312,103.096,110.7888,0.1536,2.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_146.png,153.0144,91.8448,103.4208,0.1968,2.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_147.png,144.5392,96.5968,99.1328,0.1696,1.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_149.png,158.9056,105.928,112.024,0.1536,1.5,2.0
C118P79ThinF_IMG_20151002_105018_cell_151.png,155.8688,107.1472,111.3296,0.1888,0.0,0.0
C118P79ThinF_IMG_20151002_105018_cell_155.png,146.3264,95.4304,99.096,0.1744,1.0,1.0
C118P79ThinF_IMG_20151002_105018_cell_157.png,124.7488,80.472,84.7744,0.144,1.6,2.0
C118P79ThinF_IMG_20151002_105018_cell_159.png,153.5712,101.392,108.7872,0.1856,2.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_161.png,157.0752,105.7008,112.536,0.1504,2.0,2.0
C118P79ThinF_IMG_20151002_105018_cell_162.png,165.3808,111.1424,120.3504,0.184,1.5,2.0
C118P79ThinF_IMG_20151002_105018_cell_163.png,156.6992,101.984,107.2208,0.1504,0.0,0.0
C118P79ThinF_IMG_20151002_105125_cell_138.png,157.7488,110.6832,109.7056,0.1328,1.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_139.png,147.4096,88.1552,99.9664,0.176,2.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_141.png,159.088,112.4288,115.2432,0.136,1.6666666666666667,2.0
C118P79ThinF_IMG_20151002_105125_cell_142.png,174.2912,114.4608,123.3536,0.1696,2.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_143.png,147.648,96.5024,105.3712,0.1968,1.0,1.0
C118P79ThinF_IMG_20151002_105125_cell_144.png,156.7504,104.1456,109.76,0.1568,1.6666666666666667,2.0
C118P79ThinF_IMG_20151002_105125_cell_146.png,169.0912,109.5296,113.9904,0.1632,1.5,2.0
C118P79ThinF_IMG_20151002_105125_cell_147.png,156.3488,99.2608,104.1552,0.1776,0.0,0.0
C118P79ThinF_IMG_20151002_105125_cell_150.png,166.6528,109.3664,118.7984,0.1632,2.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_151.png,159.0896,101.112,109.1504,0.1488,1.0,1.0
C118P79ThinF_IMG_20151002_105125_cell_153.png,153.1232,103.7888,106.9328,0.1456,0.0,0.0
C118P79ThinF_IMG_20151002_105125_cell_155.png,164.672,107.4672,116.6416,0.168,1.6666666666666667,2.0
C118P79ThinF_IMG_20151002_105125_cell_156.png,143.8304,96.1504,99.6512,0.1536,0.0,0.0
C118P79ThinF_IMG_20151002_105125_cell_157.png,156.1728,100.808,107.2192,0.1616,1.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_158.png,160.488,114.888,116.2992,0.1296,0.6666666666666666,2.0
C118P79ThinF_IMG_20151002_105125_cell_159.png,159.4256,99.9344,105.9792,0.1584,1.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_160.png,158.0064,99.4544,109.248,0.2192,2.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_161.png,158.1936,105.6896,112.6944,0.1536,2.0,2.0
C118P79ThinF_IMG_20151002_105125_cell_162.png,158.1328,105.976,115.6096,0.1776,1.0,1.0
C118P79ThinF_IMG_20151002_105125_cell_163.png,166.5728,109.4064,119.8352,0.1728,2.0,2.0
C118P79ThinF_IMG_20151002_105346_cell_149.png,167.0912,112.1536,116.3824,0.1792,1.75,2.0
C118P79ThinF_IMG_20151002_105346_cell_151.png,153.648,100.864,104.624,0.1376,1.0,1.0
C118P79ThinF_IMG_20151002_105346_cell_152.png,159.44,106.9392,109.88,0.1856,1.0,2.0
C118P79ThinF_IMG_20151002_105346_cell_156.png,160.776,100.448,109.5968,0.1744,2.0,2.0
C118P79ThinF_IMG_20151002_105346_cell_157.png,148.0304,87.2896,99.3088,0.2128,1.5,2.0
C118P79ThinF_IMG_20151002_105346_cell_158.png,149.4432,104.392,105.6864,0.1488,0.0,0.0
C118P79ThinF_IMG_20151002_105346_cell_160.png,159.7424,101.4144,108.1552,0.1824,0.0,0.0
C118P79ThinF_IMG_20151002_105346_cell_161.png,166.8304,105.3936,111.2608,0.1408,1.0,1.0
C118P79ThinF_IMG_20151002_105346_cell_162.png,166.8208,112.344,114.4464,0.1584,0.0,0.0
C118P79ThinF_IMG_20151002_105346_cell_163.png,153.9744,100.2992,105.7504,0.136,1.0,1.0
C118P79ThinF_IMG_20151002_105346_cell_164.png,138.88,94.0992,97.1392,0.1648,0.0,0.0
C118P79ThinF_IMG_20151002_105346_cell_165.png,168.8976,108.3952,112.1664,0.152,0.0,0.0
C118P79ThinF_IMG_20151002_105346_cell_166.png,154.5584,108.176,111.5264,0.1568,0.0,0.0
C118P79ThinF_IMG_20151002_105735_cell_137.png,155.3392,96.792,105.5664,0.1456,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_138.png,131.5248,94.9888,95.7184,0.1584,0.0,0.0
C118P79ThinF_IMG_20151002_105735_cell_140.png,150.848,91.7408,103.2544,0.192,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_141.png,157.056,104.3152,110.2048,0.1664,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_142.png,130.5616,85.496,91.5328,0.2096,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_143.png,143.7008,90.64,98.4912,0.2,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_144.png,153.1712,101.8816,107.7776,0.2176,0.0,0.0
C118P79ThinF_IMG_20151002_105735_cell_145.png,155.5536,90.5104,104.6064,0.1792,1.4,2.0
C118P79ThinF_IMG_20151002_105735_cell_148.png,163.1152,108.3312,116.8368,0.1808,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_149.png,119.0112,84.9136,84.5168,0.1824,1.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_152.png,158.3488,101.5328,109.4368,0.1744,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_153.png,155.3952,99.6112,109.32,0.1904,1.6666666666666667,2.0
C118P79ThinF_IMG_20151002_105735_cell_155.png,152.3984,101.2064,107.0912,0.1744,2.0,2.0
C118P79ThinF_IMG_20151002_105735_cell_157.png,148.2656,100.8928,105.1552,0.1744,1.5,2.0
C118P79ThinF_IMG_20151002_105827_cell_131.png,142.0976,91.2496,94.4368,0.168,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_105827_cell_133.png,131.7024,89.992,91.144,0.1856,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_135.png,142.1872,88.0672,94.6544,0.184,2.0,2.0
C118P79ThinF_IMG_20151002_105827_cell_136.png,138.128,84.136,90.1584,0.1872,1.6,2.0
C118P79ThinF_IMG_20151002_105827_cell_137.png,154.4912,98.1264,104.6368,0.1904,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_138.png,146.44,100.3088,103.5408,0.152,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_140.png,152.3232,99.0992,103.8592,0.1408,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_105827_cell_142.png,132.2592,87.1328,87.4512,0.1616,1.0,2.0
C118P79ThinF_IMG_20151002_105827_cell_144.png,135.72,88.9472,89.9616,0.1568,0.5,1.0
C118P79ThinF_IMG_20151002_105827_cell_145.png,145.2224,93.8912,97.9904,0.168,1.0,2.0
C118P79ThinF_IMG_20151002_105827_cell_146.png,148.7904,94.5584,99.6288,0.168,1.5,2.0
C118P79ThinF_IMG_20151002_105827_cell_149.png,148.2752,100.6208,104.7664,0.1536,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_150.png,156.2768,105.4736,107.304,0.1552,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_152.png,163.2752,105.8208,108.8112,0.1616,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_154.png,161.0304,102.152,107.6752,0.184,1.5,2.0
C118P79ThinF_IMG_20151002_105827_cell_155.png,129.2752,82.4672,88.1408,0.1776,0.0,0.0
C118P79ThinF_IMG_20151002_105827_cell_156.png,153.1504,98.1696,102.7008,0.1584,1.0,1.0
C118P79ThinF_IMG_20151002_105827_cell_157.png,143.7536,102.888,101.7248,0.1584,1.0,2.0
C118P79ThinF_IMG_20151002_105827_cell_158.png,152.752,97.7072,101.2384,0.1504,1.0,2.0
C118P79ThinF_IMG_20151002_105827_cell_159.png,142.2432,94.9088,99.5504,0.1808,1.0,1.0
C118P79ThinF_IMG_20151002_110002_cell_1.png,155.464,99.5472,109.1024,0.1792,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110002_cell_10.png,151.0912,93.7104,100.7456,0.1584,2.0,2.0
C118P79ThinF_IMG_20151002_110002_cell_11.png,150.072,100.9776,104.272,0.1456,0.0,0.0
C118P79ThinF_IMG_20151002_110002_cell_12.png,156.7632,103.0896,106.8736,0.184,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110002_cell_15.png,156.6448,103.3584,111.312,0.1616,1.0,1.0
C118P79ThinF_IMG_20151002_110002_cell_16.png,165.9136,109.2976,114.7632,0.1664,0.0,0.0
C118P79ThinF_IMG_20151002_110002_cell_18.png,150.5824,95.8944,103.7552,0.1712,1.0,1.0
C118P79ThinF_IMG_20151002_110002_cell_2.png,165.192,98.5232,110.5344,0.1632,1.0,2.0
C118P79ThinF_IMG_20151002_110002_cell_21.png,160.0928,100.9072,109.1328,0.1712,2.0,2.0
C118P79ThinF_IMG_20151002_110002_cell_23.png,135.3344,78.9616,91.3056,0.184,2.0,2.0
C118P79ThinF_IMG_20151002_110002_cell_24.png,146.8288,92.0336,99.488,0.1344,2.0,2.0
C118P79ThinF_IMG_20151002_110002_cell_26.png,151.5808,96.1504,100.3264,0.1536,1.6,2.0
C118P79ThinF_IMG_20151002_110002_cell_3.png,156.4672,98.784,105.336,0.1456,1.5,2.0
C118P79ThinF_IMG_20151002_110002_cell_4.png,155.96,103.6768,107.6384,0.1744,0.0,0.0
C118P79ThinF_IMG_20151002_110002_cell_6.png,147.3568,91.9104,103.0224,0.1696,1.0,1.0
C118P79ThinF_IMG_20151002_110002_cell_7.png,153.9696,92.5728,102.6384,0.1616,1.0,2.0
C118P79ThinF_IMG_20151002_110002_cell_8.png,160.4992,109.0768,109.4192,0.1536,0.0,0.0
C118P79ThinF_IMG_20151002_110212_cell_10.png,154.9424,103.9248,107.7168,0.144,0.0,0.0
C118P79ThinF_IMG_20151002_110212_cell_12.png,152.944,105.5696,110.2608,0.16,0.0,0.0
C118P79ThinF_IMG_20151002_110212_cell_13.png,158.3392,107.9584,111.6416,0.1616,0.0,0.0
C118P79ThinF_IMG_20151002_110212_cell_15.png,155.728,98.3232,103.1952,0.1472,1.0,1.0
C118P79ThinF_IMG_20151002_110212_cell_16.png,149.1808,101.2128,104.1344,0.1648,0.0,0.0
C118P79ThinF_IMG_20151002_110212_cell_17.png,163.8288,107.0752,113.9344,0.1552,1.0,1.0
C118P79ThinF_IMG_20151002_110212_cell_2.png,156.3792,102.632,108.8432,0.2,2.0,2.0
C118P79ThinF_IMG_20151002_110212_cell_4.png,150.8704,98.6272,103.9536,0.1792,0.0,0.0
C118P79ThinF_IMG_20151002_110212_cell_5.png,160.0736,93.4848,109.6032,0.2256,1.4,2.0
C118P79ThinF_IMG_20151002_110212_cell_6.png,158.264,102.8752,107.9248,0.1536,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110212_cell_7.png,155.2608,103.9008,107.5184,0.1408,1.5,2.0
C118P79ThinF_IMG_20151002_110212_cell_8.png,151.0752,98.0608,106.0256,0.1872,2.0,2.0
C118P79ThinF_IMG_20151002_110609_cell_11.png,159.3456,114.5248,114.6784,0.1328,0.0,0.0
C118P79ThinF_IMG_20151002_110609_cell_12.png,159.7968,101.2192,107.9728,0.1456,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110609_cell_13.png,153.2016,103.584,108.8976,0.1728,1.0,1.0
C118P79ThinF_IMG_20151002_110609_cell_14.png,133.28,86.7504,90.744,0.168,1.0,1.0
C118P79ThinF_IMG_20151002_110609_cell_15.png,151.496,98.6864,99.5984,0.1488,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110609_cell_17.png,147.224,96.7648,103.4752,0.1664,1.0,2.0
C118P79ThinF_IMG_20151002_110609_cell_19.png,156.592,100.4672,108.3568,0.1776,2.0,2.0
C118P79ThinF_IMG_20151002_110609_cell_2.png,163.104,111.416,114.8992,0.1472,0.0,0.0
C118P79ThinF_IMG_20151002_110609_cell_20.png,165.3504,107.6784,111.8176,0.1904,0.0,0.0
C118P79ThinF_IMG_20151002_110609_cell_4.png,166.3744,105.2736,114.2736,0.1504,1.0,2.0
C118P79ThinF_IMG_20151002_110609_cell_5.png,147.472,102.7344,102.6208,0.1536,1.0,2.0
C118P79ThinF_IMG_20151002_110609_cell_6.png,135.8848,92.472,93.6608,0.1504,0.0,0.0
C118P79ThinF_IMG_20151002_110609_cell_7.png,157.72,103.312,107.2256,0.1712,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110609_cell_8.png,146.7408,97.3344,102.0304,0.1872,1.0,1.0
C118P79ThinF_IMG_20151002_110609_cell_9.png,154.4224,99.9664,104.736,0.1504,0.0,0.0
C118P79ThinF_IMG_20151002_110725_cell_133.png,155.8576,103.2688,107.4496,0.1696,1.5,2.0
C118P79ThinF_IMG_20151002_110725_cell_135.png,133.0688,83.616,89.4928,0.1552,1.0,1.0
C118P79ThinF_IMG_20151002_110725_cell_136.png,150.5168,100.376,105.096,0.1744,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110725_cell_138.png,163.0048,106.12,108.9232,0.1424,0.0,0.0
C118P79ThinF_IMG_20151002_110725_cell_140.png,152.592,101.3264,108.0432,0.1968,2.0,2.0
C118P79ThinF_IMG_20151002_110725_cell_141.png,170.144,114.184,121.4784,0.1936,1.0,2.0
C118P79ThinF_IMG_20151002_110725_cell_142.png,142.3712,96.9536,100.5632,0.1904,1.5,2.0
C118P79ThinF_IMG_20151002_110725_cell_143.png,153.1088,99.0816,105.5552,0.1744,2.0,2.0
C118P79ThinF_IMG_20151002_110725_cell_144.png,158.712,101.7184,107.2384,0.2,1.0,2.0
C118P79ThinF_IMG_20151002_110725_cell_145.png,157.1472,100.5328,107.16,0.1616,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110725_cell_146.png,159.2832,104.8192,111.8224,0.1712,2.0,2.0
C118P79ThinF_IMG_20151002_110725_cell_149.png,163.0224,101.1072,110.6912,0.1536,2.0,2.0
C118P79ThinF_IMG_20151002_110725_cell_150.png,158.4944,106.7808,108.856,0.152,1.0,1.0
C118P79ThinF_IMG_20151002_110725_cell_151.png,167.3152,104.28,111.6432,0.1872,0.6666666666666666,2.0
C118P79ThinF_IMG_20151002_110834_cell_135.png,159.456,100.5584,105.7968,0.144,1.0,2.0
C118P79ThinF_IMG_20151002_110834_cell_136.png,140.4368,85.4176,92.3168,0.2128,2.0,2.0
C118P79ThinF_IMG_20151002_110834_cell_137.png,148.0,98.5712,104.6496,0.1328,0.0,0.0
C118P79ThinF_IMG_20151002_110834_cell_138.png,156.4208,99.6256,104.4048,0.2,1.0,1.0
C118P79ThinF_IMG_20151002_110834_cell_139.png,141.6704,91.488,96.0672,0.1728,1.0,1.0
C118P79ThinF_IMG_20151002_110834_cell_140.png,152.6048,100.144,107.5472,0.1584,2.0,2.0
C118P79ThinF_IMG_20151002_110834_cell_142.png,149.2672,102.0192,105.232,0.152,0.0,0.0
C118P79ThinF_IMG_20151002_110834_cell_143.png,145.4912,94.28,100.9952,0.1792,1.0,1.0
C118P79ThinF_IMG_20151002_110834_cell_144.png,141.256,92.632,94.6064,0.1904,1.6,2.0
C118P79ThinF_IMG_20151002_110834_cell_146.png,156.1808,100.3024,105.792,0.1648,0.0,0.0
