,ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Infected_Edge_Density,Infected_MeanBlobSize,Infected_MaxBlobSize,target,CNN_predictions
1321,C127P88ThinF_IMG_20151004_111436_cell_125.png,153.4128,112.4448,105.8416,0.1632,0.0,0.0,1,0.9997299
1322,C127P88ThinF_IMG_20151004_111526_cell_101.png,133.0576,93.6304,93.984,0.2016,0.0,0.0,1,1.0
1323,C127P88ThinF_IMG_20151004_111651_cell_133.png,166.08,123.6928,107.4272,0.192,0.0,0.0,1,0.99291366
1324,C127P88ThinF_IMG_20151004_111755_cell_117.png,143.9232,110.3472,104.0096,0.152,1.0,1.0,1,0.9942977
1325,C127P88ThinF_IMG_20151004_111755_cell_118.png,151.9328,104.4528,105.9552,0.1648,1.3333333333333333,2.0,1,0.9994101
1326,C127P88ThinF_IMG_20151004_112126_cell_107.png,146.7936,109.6624,104.088,0.1536,0.0,0.0,1,0.9963036
1327,C127P88ThinF_IMG_20151004_112301_cell_123.png,163.4784,121.12,118.848,0.1456,0.0,0.0,1,0.9997738
1328,C127P88ThinF_IMG_20151004_112301_cell_125.png,124.0016,67.824,83.4688,0.2288,2.0,2.0,1,0.99999994
1329,C127P88ThinF_IMG_20151004_112418_cell_143.png,130.8128,93.1392,90.5168,0.1776,0.5,1.0,1,0.99993414
1330,C128P89ThinF_IMG_20151004_130408_cell_146.png,147.0176,105.2384,108.456,0.1584,1.3333333333333333,2.0,1,0.99998987
1331,C128P89ThinF_IMG_20151004_130408_cell_150.png,160.7536,116.8096,115.128,0.1456,1.0,1.0,1,0.99984187
1332,C128P89ThinF_IMG_20151004_130408_cell_154.png,150.5088,108.504,111.8496,0.1936,0.0,0.0,1,1.0
1333,C128P89ThinF_IMG_20151004_130408_cell_155.png,167.1248,124.2128,124.4864,0.1456,1.6,2.0,1,0.99995416
1334,C128P89ThinF_IMG_20151004_130408_cell_158.png,152.5968,107.4896,107.768,0.16,1.3333333333333333,2.0,1,0.9974638
1335,C128P89ThinF_IMG_20151004_130408_cell_161.png,141.3232,102.8896,104.0752,0.152,1.0,2.0,1,1.0
1336,C128P89ThinF_IMG_20151004_130549_cell_139.png,138.7168,102.2528,99.0496,0.1552,1.6,2.0,1,0.9994907
1337,C128P89ThinF_IMG_20151004_130549_cell_140.png,156.736,110.4448,110.0064,0.136,0.0,0.0,1,0.9767823
1338,C128P89ThinF_IMG_20151004_130549_cell_145.png,154.696,117.2768,111.2592,0.1424,0.0,0.0,1,0.715803
1339,C128P89ThinF_IMG_20151004_130549_cell_146.png,149.6448,109.1728,110.6528,0.1984,0.0,0.0,1,1.0
1340,C128P89ThinF_IMG_20151004_130549_cell_147.png,147.7152,107.1184,107.6832,0.1584,1.0,2.0,1,0.9998921
1341,C128P89ThinF_IMG_20151004_130549_cell_148.png,152.2784,107.6512,108.4384,0.1744,1.6,2.0,1,0.999722
1342,C128P89ThinF_IMG_20151004_130549_cell_150.png,151.4352,96.4624,104.704,0.1536,1.0,1.0,1,0.97474885
1343,C128P89ThinF_IMG_20151004_130810_cell_146.png,145.3152,98.9408,100.6144,0.128,1.3333333333333333,2.0,1,0.9404452
1344,C128P89ThinF_IMG_20151004_130810_cell_147.png,159.9024,110.0608,110.5312,0.1408,0.0,0.0,1,0.99636793
1345,C128P89ThinF_IMG_20151004_130810_cell_150.png,142.4048,103.1248,102.6192,0.1536,0.0,0.0,1,0.99705046
1346,C128P89ThinF_IMG_20151004_130810_cell_152.png,150.4608,107.0592,105.0464,0.1728,1.0,2.0,1,0.99991894
1347,C128P89ThinF_IMG_20151004_130810_cell_153.png,145.5312,92.1792,102.1328,0.1616,1.5,2.0,1,0.987693
1348,C128P89ThinF_IMG_20151004_130810_cell_154.png,145.368,101.4896,99.8576,0.1696,1.3333333333333333,2.0,1,0.9972866
1349,C128P89ThinF_IMG_20151004_130810_cell_155.png,152.888,111.312,106.0032,0.1488,1.0,1.0,1,0.9999985
1350,C128P89ThinF_IMG_20151004_130810_cell_156.png,145.3984,107.0048,102.6336,0.1536,1.0,2.0,1,0.97962
1351,C128P89ThinF_IMG_20151004_130810_cell_157.png,146.5504,101.9968,101.7616,0.1808,1.0,2.0,1,0.9951805
1352,C128P89ThinF_IMG_20151004_130810_cell_158.png,152.5984,110.4976,105.9952,0.1568,1.0,2.0,1,0.99999946
1353,C128P89ThinF_IMG_20151004_130810_cell_160.png,130.624,86.4624,86.4352,0.112,0.5,1.0,1,0.98065144
1354,C128P89ThinF_IMG_20151004_130810_cell_161.png,119.144,90.104,85.4432,0.168,1.3333333333333333,2.0,1,0.999783
1355,C128P89ThinF_IMG_20151004_130810_cell_162.png,137.3696,94.8352,95.4432,0.1984,1.0,2.0,1,1.0
1356,C128P89ThinF_IMG_20151004_131030_cell_149.png,139.8272,102.0352,98.3632,0.16,1.0,2.0,1,0.9977958
1357,C128P89ThinF_IMG_20151004_131030_cell_150.png,142.3968,102.8352,99.3632,0.168,0.0,0.0,1,0.99951947
1358,C128P89ThinF_IMG_20151004_131030_cell_151.png,156.5424,109.9152,108.1744,0.2096,1.0,2.0,1,0.9999917
1359,C128P89ThinF_IMG_20151004_131030_cell_152.png,126.9552,89.5088,88.3904,0.1904,1.5,2.0,1,0.98289627
1360,C128P89ThinF_IMG_20151004_131030_cell_153.png,149.1568,107.4,104.552,0.1824,1.0,1.0,1,0.99992996
1361,C128P89ThinF_IMG_20151004_131030_cell_154.png,143.728,103.4608,102.0672,0.1488,0.0,0.0,1,0.9973594
1362,C128P89ThinF_IMG_20151004_131030_cell_157.png,123.5328,88.408,85.7056,0.1488,0.0,0.0,1,0.9864116
1363,C128P89ThinF_IMG_20151004_131030_cell_158.png,149.3216,106.984,105.6784,0.1744,1.0,1.0,1,0.9999346
1364,C128P89ThinF_IMG_20151004_131030_cell_159.png,151.7376,107.4816,104.1056,0.1856,1.0,2.0,1,0.9998852
1365,C128P89ThinF_IMG_20151004_131030_cell_161.png,155.3184,115.768,114.0336,0.1664,0.0,0.0,1,0.9991424
1366,C128P89ThinF_IMG_20151004_131030_cell_163.png,151.32,106.504,104.9104,0.2032,0.0,0.0,1,0.999995
1367,C128P89ThinF_IMG_20151004_131030_cell_164.png,160.6288,115.0944,111.5792,0.184,1.5,2.0,1,0.9736069
1368,C128P89ThinF_IMG_20151004_131030_cell_165.png,152.8384,111.4656,110.376,0.1952,0.0,0.0,1,0.9999944
1369,C128P89ThinF_IMG_20151004_131030_cell_166.png,164.9392,124.8368,122.192,0.184,1.6,2.0,1,0.9994563
1370,C128P89ThinF_IMG_20151004_131129_cell_148.png,148.5216,104.904,106.5456,0.184,1.0,1.0,1,0.9999948
1371,C128P89ThinF_IMG_20151004_131129_cell_149.png,133.1248,96.9728,96.0032,0.1424,0.0,0.0,1,0.9711985
1372,C128P89ThinF_IMG_20151004_131129_cell_150.png,157.0848,116.3232,112.4608,0.1504,1.0,2.0,1,0.9843062
1373,C128P89ThinF_IMG_20151004_131129_cell_152.png,163.4352,113.8224,116.6864,0.1664,1.0,2.0,1,0.99985474
1374,C128P89ThinF_IMG_20151004_131129_cell_153.png,155.04,109.8528,109.7584,0.2112,1.0,1.0,1,0.9997115
1375,C128P89ThinF_IMG_20151004_131129_cell_154.png,143.456,89.6336,96.2304,0.1664,1.2,2.0,1,0.9999989
1376,C128P89ThinF_IMG_20151004_131129_cell_155.png,149.112,106.448,104.3392,0.16,1.5,2.0,1,0.9999485
1377,C128P89ThinF_IMG_20151004_131129_cell_157.png,146.512,105.2656,102.096,0.1744,0.0,0.0,1,0.96812844
1378,C128P89ThinF_IMG_20151004_131129_cell_158.png,156.216,117.3376,111.9696,0.1376,0.0,0.0,1,0.7538168
1379,C128P89ThinF_IMG_20151004_131129_cell_159.png,138.5296,100.1344,98.7744,0.1472,1.3333333333333333,2.0,1,0.99991906
1380,C128P89ThinF_IMG_20151004_131129_cell_160.png,165.2144,119.0928,112.2064,0.16,1.5,2.0,1,0.9999985
1381,C128P89ThinF_IMG_20151004_131129_cell_161.png,135.4144,88.1008,92.6176,0.1616,1.7142857142857142,2.0,1,0.98399615
1382,C128P89ThinF_IMG_20151004_131129_cell_162.png,159.0,115.2336,117.1472,0.2064,1.5,2.0,1,0.9993741
1383,C128P89ThinF_IMG_20151004_131231_cell_138.png,132.816,95.92,97.7584,0.1408,1.6666666666666667,2.0,1,0.9992011
1384,C128P89ThinF_IMG_20151004_131231_cell_139.png,157.1376,111.5216,108.6672,0.1504,1.0,1.0,1,0.9995502
1385,C128P89ThinF_IMG_20151004_131231_cell_144.png,155.7104,113.7776,105.6704,0.1488,1.0,1.0,1,0.98002803
1386,C128P89ThinF_IMG_20151004_131231_cell_147.png,145.92,106.5328,106.6368,0.2128,0.0,0.0,1,0.99999547
1387,C128P89ThinF_IMG_20151004_131231_cell_148.png,153.3376,111.9424,111.6416,0.1776,1.0,2.0,1,0.9921834
1388,C128P89ThinF_IMG_20151004_131231_cell_149.png,143.0896,101.4256,101.6544,0.1712,1.3333333333333333,2.0,1,0.99988014
1389,C128P89ThinF_IMG_20151004_131231_cell_151.png,146.136,105.712,102.8576,0.1536,1.0,2.0,1,0.9299365
1390,C128P89ThinF_IMG_20151004_131231_cell_153.png,151.1808,106.6832,103.864,0.1616,0.0,0.0,1,0.9999536
1391,C128P89ThinF_IMG_20151004_131231_cell_154.png,166.3616,124.4672,122.7424,0.152,1.3333333333333333,2.0,1,0.9874782
1392,C128P89ThinF_IMG_20151004_131231_cell_155.png,156.44,114.0704,113.52,0.192,0.6666666666666666,2.0,1,1.0
1393,C128P89ThinF_IMG_20151004_131231_cell_156.png,148.8784,103.6656,100.8736,0.2096,1.0,1.0,1,0.999995
1394,C128P89ThinF_IMG_20151004_131231_cell_157.png,156.1104,108.6032,107.192,0.2,1.0,2.0,1,0.99996465
1395,C128P89ThinF_IMG_20151004_131231_cell_158.png,161.8736,115.5488,111.6992,0.184,0.0,0.0,1,0.9998843
1396,C128P89ThinF_IMG_20151004_131231_cell_160.png,152.3376,109.4448,107.3808,0.1552,1.0,2.0,1,0.9998329
1397,C128P89ThinF_IMG_20151004_131632_cell_163.png,134.608,97.5904,95.4128,0.1792,1.0,1.0,1,0.9993099
1398,C128P89ThinF_IMG_20151004_131632_cell_164.png,154.2816,111.3824,108.6512,0.1936,0.0,0.0,1,0.9999713
1399,C128P89ThinF_IMG_20151004_131632_cell_165.png,157.9936,116.5984,109.9456,0.1856,1.3333333333333333,2.0,1,0.99956465
1400,C128P89ThinF_IMG_20151004_131632_cell_169.png,150.2848,103.4944,103.256,0.1904,0.0,0.0,1,0.98423505
1401,C128P89ThinF_IMG_20151004_131632_cell_171.png,132.664,92.36,93.9792,0.2032,0.0,0.0,1,1.0
1402,C128P89ThinF_IMG_20151004_131632_cell_172.png,137.7504,96.5136,95.64,0.1536,0.5,1.0,1,0.9972275
1403,C128P89ThinF_IMG_20151004_131632_cell_174.png,140.0704,99.4848,99.9952,0.1776,1.0,1.0,1,0.99998856
1404,C128P89ThinF_IMG_20151004_131632_cell_175.png,151.6224,107.6192,105.0544,0.168,1.0,2.0,1,0.9998935
1405,C128P89ThinF_IMG_20151004_131753_cell_124.png,148.3696,104.0896,110.896,0.1648,2.0,2.0,1,0.9999916
1406,C128P89ThinF_IMG_20151004_131753_cell_125.png,150.9568,108.1616,107.9232,0.1584,0.0,0.0,1,0.9996729
1407,C128P89ThinF_IMG_20151004_131753_cell_126.png,131.0976,96.5072,93.7856,0.16,1.0,1.0,1,0.9989855
1408,C128P89ThinF_IMG_20151004_131753_cell_127.png,127.1056,96.5696,95.304,0.1584,1.0,2.0,1,0.9769814
1409,C128P89ThinF_IMG_20151004_131753_cell_129.png,151.5264,112.0784,108.9488,0.1728,0.0,0.0,1,0.9999582
1410,C128P89ThinF_IMG_20151004_131753_cell_130.png,115.5024,82.3472,80.7344,0.1376,0.0,0.0,1,0.998576
1411,C128P89ThinF_IMG_20151004_131753_cell_131.png,151.2784,109.8736,109.7648,0.1584,1.0,2.0,1,0.99972683
1412,C128P89ThinF_IMG_20151004_131753_cell_132.png,148.4592,107.7184,105.344,0.184,1.6,2.0,1,0.9991464
1413,C128P89ThinF_IMG_20151004_131753_cell_134.png,155.3328,113.4304,111.5424,0.1744,1.0,1.0,1,0.99980325
1414,C128P89ThinF_IMG_20151004_131753_cell_135.png,132.5968,98.128,97.768,0.1488,0.0,0.0,1,0.9998137
1415,C128P89ThinF_IMG_20151004_131753_cell_136.png,135.2608,98.3328,99.8224,0.1776,1.0,1.0,1,0.99994063
1416,C128P89ThinF_IMG_20151004_131753_cell_137.png,143.2864,103.2,101.3648,0.1776,1.0,2.0,1,0.99227405
1417,C129P90ThinF_IMG_20151004_133244_cell_100.png,164.0288,119.4672,117.3728,0.1568,0.0,0.0,1,0.99608517
1418,C129P90ThinF_IMG_20151004_133244_cell_101.png,148.8048,98.7184,103.9568,0.2224,0.0,0.0,1,1.0
1419,C129P90ThinF_IMG_20151004_133244_cell_104.png,158.2464,111.984,111.0176,0.176,1.0,1.0,1,0.99744034
1420,C129P90ThinF_IMG_20151004_133244_cell_107.png,159.5072,107.0336,107.5632,0.2016,1.0,1.0,1,0.9999978
1421,C129P90ThinF_IMG_20151004_133244_cell_108.png,152.9664,107.7216,103.4128,0.2048,1.0,1.0,1,1.0
1422,C129P90ThinF_IMG_20151004_133244_cell_109.png,156.5984,108.304,103.3808,0.1904,1.0,1.0,1,0.99936557
1423,C129P90ThinF_IMG_20151004_133244_cell_111.png,149.888,106.9824,102.7296,0.2112,1.0,2.0,1,0.9999851
1424,C129P90ThinF_IMG_20151004_133244_cell_112.png,166.9104,120.1216,118.6736,0.1632,1.0,1.0,1,0.9995578
1425,C129P90ThinF_IMG_20151004_133244_cell_114.png,162.9904,118.9472,116.0112,0.1504,1.0,1.0,1,1.0
1426,C129P90ThinF_IMG_20151004_133244_cell_118.png,159.0016,108.8592,104.5696,0.2064,1.0,1.0,1,1.0
1427,C129P90ThinF_IMG_20151004_133244_cell_119.png,161.0384,110.24,105.7728,0.2,1.0,1.0,1,0.99958086
1428,C129P90ThinF_IMG_20151004_133244_cell_120.png,153.9024,106.1488,105.3872,0.216,0.0,0.0,1,0.9997704
1429,C129P90ThinF_IMG_20151004_133244_cell_122.png,159.4416,115.0032,112.2784,0.2,1.3333333333333333,2.0,1,0.99987066
1430,C129P90ThinF_IMG_20151004_133244_cell_123.png,161.3984,116.0,114.8128,0.1904,1.0,1.0,1,0.9856606
1431,C129P90ThinF_IMG_20151004_133244_cell_96.png,164.2656,116.1744,111.3696,0.1904,1.0,1.0,1,0.99999994
1432,C129P90ThinF_IMG_20151004_133244_cell_97.png,155.056,102.8832,105.3024,0.2128,0.0,0.0,1,1.0
1433,C129P90ThinF_IMG_20151004_133244_cell_98.png,160.176,111.968,107.728,0.1728,1.6666666666666667,2.0,1,0.9925295
1434,C129P90ThinF_IMG_20151004_133244_cell_99.png,157.0128,108.6736,105.4208,0.1952,1.0,1.0,1,0.9998914
1435,C129P90ThinF_IMG_20151004_133329_cell_100.png,167.9824,121.3312,118.104,0.1568,1.0,1.0,1,0.9919
1436,C129P90ThinF_IMG_20151004_133329_cell_102.png,158.8864,107.84,105.3728,0.1824,1.0,1.0,1,0.9980554
1437,C129P90ThinF_IMG_20151004_133329_cell_103.png,155.128,100.8368,105.5968,0.2112,1.0,1.0,1,1.0
1438,C129P90ThinF_IMG_20151004_133329_cell_104.png,152.6832,100.2992,101.2048,0.1888,1.3333333333333333,2.0,1,0.99963737
1439,C129P90ThinF_IMG_20151004_133329_cell_105.png,158.936,115.464,110.368,0.1696,1.3333333333333333,2.0,1,0.99999994
1440,C129P90ThinF_IMG_20151004_133329_cell_106.png,158.064,113.992,111.5344,0.1408,1.5,2.0,1,0.9949527
1441,C129P90ThinF_IMG_20151004_133329_cell_107.png,158.6304,114.9344,111.2096,0.1744,0.0,0.0,1,0.9997012
1442,C129P90ThinF_IMG_20151004_133329_cell_109.png,152.9184,107.0672,102.7824,0.1776,0.0,0.0,1,1.0
1443,C129P90ThinF_IMG_20151004_133329_cell_110.png,158.3072,110.5712,110.3408,0.1872,1.0,1.0,1,0.9982053
1444,C129P90ThinF_IMG_20151004_133329_cell_111.png,160.7792,117.3456,113.3392,0.1552,1.5,2.0,1,0.9999995
1445,C129P90ThinF_IMG_20151004_133329_cell_114.png,163.368,114.2912,109.2064,0.1888,0.0,0.0,1,0.9997961
1446,C129P90ThinF_IMG_20151004_133329_cell_116.png,154.9728,111.3664,108.3392,0.192,0.0,0.0,1,0.9999839
1447,C129P90ThinF_IMG_20151004_133329_cell_94.png,158.448,109.6944,109.0096,0.1968,1.0,1.0,1,0.99999857
1448,C129P90ThinF_IMG_20151004_133329_cell_95.png,162.6512,113.0,110.2656,0.1392,1.5,2.0,1,0.99999774
1449,C129P90ThinF_IMG_20151004_133329_cell_97.png,165.9328,111.0336,109.5232,0.1744,1.0,1.0,1,0.99295795
1450,C129P90ThinF_IMG_20151004_133329_cell_99.png,163.0048,116.648,114.304,0.1488,0.0,0.0,1,0.9973514
1451,C129P90ThinF_IMG_20151004_133421_cell_100.png,154.2096,106.5728,106.2384,0.1968,1.5,2.0,1,0.99751997
1452,C129P90ThinF_IMG_20151004_133421_cell_102.png,158.872,108.8576,107.7024,0.1904,1.0,1.0,1,0.9999799
1453,C129P90ThinF_IMG_20151004_133421_cell_103.png,169.5472,116.304,113.7424,0.1392,0.0,0.0,1,0.9999379
1454,C129P90ThinF_IMG_20151004_133421_cell_105.png,160.9872,117.144,111.5888,0.1968,0.0,0.0,1,0.99771
1455,C129P90ThinF_IMG_20151004_133421_cell_106.png,160.3584,112.7856,112.6032,0.1408,1.0,1.0,1,0.99916375
1456,C129P90ThinF_IMG_20151004_133421_cell_107.png,159.6784,110.0352,106.2224,0.1904,0.6666666666666666,2.0,1,0.9993203
1457,C129P90ThinF_IMG_20151004_133421_cell_109.png,158.7824,114.9568,113.8688,0.1984,1.6,2.0,1,0.99916685
1458,C129P90ThinF_IMG_20151004_133421_cell_110.png,153.1424,104.416,104.52,0.1824,1.3333333333333333,2.0,1,1.0
1459,C129P90ThinF_IMG_20151004_133421_cell_111.png,162.1952,111.5136,109.0656,0.168,0.0,0.0,1,0.99996126
1460,C129P90ThinF_IMG_20151004_133421_cell_112.png,168.8688,110.7968,111.0176,0.1552,1.5,2.0,1,0.9999995
1461,C129P90ThinF_IMG_20151004_133421_cell_113.png,147.5376,105.2832,102.4112,0.16,1.0,1.0,1,0.9999323
1462,C129P90ThinF_IMG_20151004_133421_cell_114.png,153.7616,100.6736,103.264,0.2288,1.3333333333333333,2.0,1,1.0
1463,C129P90ThinF_IMG_20151004_133421_cell_115.png,163.1216,118.1008,115.1632,0.176,0.0,0.0,1,0.96500826
1464,C129P90ThinF_IMG_20151004_133421_cell_93.png,159.608,103.672,108.4272,0.2448,1.0,1.0,1,1.0
1465,C129P90ThinF_IMG_20151004_133421_cell_94.png,156.6432,113.616,107.0176,0.192,1.0,1.0,1,0.99999976
1466,C129P90ThinF_IMG_20151004_133421_cell_96.png,158.9168,114.3712,109.7696,0.1856,1.0,2.0,1,0.99998105
1467,C129P90ThinF_IMG_20151004_133421_cell_97.png,157.0848,110.9888,109.5072,0.184,1.0,1.0,1,0.99968106
1468,C129P90ThinF_IMG_20151004_133421_cell_98.png,154.8688,110.9952,106.6832,0.1344,0.0,0.0,1,0.9925887
1469,C129P90ThinF_IMG_20151004_133421_cell_99.png,165.1504,112.24,111.8176,0.184,1.0,1.0,1,0.99988997
1470,C129P90ThinF_IMG_20151004_133538_cell_104.png,169.496,120.2368,117.76,0.1456,1.3333333333333333,2.0,1,0.99999356
1471,C129P90ThinF_IMG_20151004_133538_cell_105.png,157.4896,115.6416,110.2736,0.168,1.0,1.0,1,0.9999455
1472,C129P90ThinF_IMG_20151004_133538_cell_106.png,165.64,118.952,117.6144,0.1632,1.0,1.0,1,1.0
1473,C129P90ThinF_IMG_20151004_133538_cell_107.png,167.0688,111.3344,109.8416,0.1584,1.5,2.0,1,0.99999994
1474,C129P90ThinF_IMG_20151004_133538_cell_75.png,160.0128,113.7056,111.8976,0.1488,1.0,1.0,1,0.9999824
1475,C129P90ThinF_IMG_20151004_133538_cell_76.png,153.9504,104.456,101.08,0.1504,1.0,2.0,1,0.99384147
1476,C129P90ThinF_IMG_20151004_133538_cell_77.png,171.5472,112.3248,113.7424,0.1248,1.0,1.0,1,0.94696254
1477,C129P90ThinF_IMG_20151004_133538_cell_78.png,163.0224,109.6496,108.856,0.1728,1.0,1.0,1,0.8508934
1478,C129P90ThinF_IMG_20151004_133538_cell_79.png,157.4032,111.8864,111.2432,0.1776,0.0,0.0,1,0.99999005
1479,C129P90ThinF_IMG_20151004_133538_cell_84.png,159.6416,113.4784,112.408,0.1488,1.0,1.0,1,0.9999225
1480,C129P90ThinF_IMG_20151004_133538_cell_86.png,162.4256,112.4432,113.76,0.1744,1.0,1.0,1,0.9831127
1481,C129P90ThinF_IMG_20151004_133538_cell_88.png,157.7584,107.712,109.6784,0.1968,1.0,1.0,1,0.9999651
1482,C129P90ThinF_IMG_20151004_133538_cell_89.png,155.2912,102.696,104.3408,0.1648,1.0,1.0,1,0.9999988
1483,C129P90ThinF_IMG_20151004_133538_cell_92.png,148.1072,97.3888,99.7424,0.2048,1.0,1.0,1,1.0
1484,C129P90ThinF_IMG_20151004_133538_cell_93.png,159.7184,112.176,111.6432,0.1776,1.0,2.0,1,1.0
1485,C129P90ThinF_IMG_20151004_133538_cell_94.png,153.9168,103.4064,104.9568,0.2432,1.0,1.0,1,0.99999976
1486,C129P90ThinF_IMG_20151004_133538_cell_96.png,168.6816,113.776,109.9488,0.1376,1.3333333333333333,2.0,1,0.9989268
1487,C129P90ThinF_IMG_20151004_133538_cell_97.png,173.4944,108.2944,114.8448,0.192,1.5,2.0,1,0.9999711
1488,C129P90ThinF_IMG_20151004_133538_cell_99.png,166.816,109.0544,110.4416,0.1648,0.0,0.0,1,0.9991667
1489,C129P90ThinF_IMG_20151004_133703_cell_100.png,151.4224,114.856,110.6592,0.1552,1.6,2.0,1,0.14728875
1490,C129P90ThinF_IMG_20151004_133703_cell_101.png,164.4848,125.8928,121.8656,0.144,0.0,0.0,1,0.9941302
1491,C129P90ThinF_IMG_20151004_133703_cell_102.png,152.4992,110.0752,112.1888,0.1664,1.5,2.0,1,0.9999432
1492,C129P90ThinF_IMG_20151004_133703_cell_103.png,142.7984,96.7216,100.2912,0.1808,0.0,0.0,1,0.9998647
1493,C129P90ThinF_IMG_20151004_133703_cell_104.png,148.4544,110.2416,106.6592,0.2,1.0,1.0,1,0.99998426
1494,C129P90ThinF_IMG_20151004_133703_cell_105.png,152.4416,108.4512,105.808,0.1568,1.0,1.0,1,0.9999975
1495,C129P90ThinF_IMG_20151004_133703_cell_106.png,159.328,115.1744,110.2736,0.1664,1.0,1.0,1,1.0
1496,C129P90ThinF_IMG_20151004_133703_cell_107.png,152.3744,108.688,107.6624,0.1856,1.6666666666666667,2.0,1,0.99958616
1497,C129P90ThinF_IMG_20151004_133703_cell_108.png,154.0128,108.9456,108.6928,0.1728,1.5,2.0,1,0.99667007
1498,C129P90ThinF_IMG_20151004_133703_cell_109.png,150.6944,112.0416,108.4736,0.1856,1.0,1.0,1,0.9931418
1499,C129P90ThinF_IMG_20151004_133703_cell_110.png,157.9376,117.1568,112.9632,0.152,1.0,1.0,1,0.999801
1500,C129P90ThinF_IMG_20151004_133703_cell_111.png,152.0016,110.3904,109.4176,0.1472,1.0,1.0,1,0.99898106
1501,C129P90ThinF_IMG_20151004_133703_cell_112.png,144.1568,91.5408,98.7088,0.2688,1.0,1.0,1,1.0
1502,C129P90ThinF_IMG_20151004_133703_cell_81.png,158.3184,115.7712,114.7264,0.1872,1.0,1.0,1,0.9999999
1503,C129P90ThinF_IMG_20151004_133703_cell_84.png,142.5184,105.6784,102.6112,0.1552,0.0,0.0,1,0.99904144
1504,C129P90ThinF_IMG_20151004_133703_cell_85.png,155.8976,109.2432,109.3472,0.2096,0.0,0.0,1,0.9999998
1505,C129P90ThinF_IMG_20151004_133703_cell_86.png,160.2528,117.0144,115.1392,0.1424,1.0,1.0,1,0.9995742
1506,C129P90ThinF_IMG_20151004_133703_cell_87.png,153.1376,115.512,110.864,0.1712,1.0,1.0,1,0.9991465
1507,C129P90ThinF_IMG_20151004_133703_cell_88.png,154.3184,104.6928,105.8064,0.1808,0.0,0.0,1,1.0
1508,C129P90ThinF_IMG_20151004_133703_cell_90.png,159.8288,114.9184,117.6896,0.1824,1.5,2.0,1,0.99999046
1509,C129P90ThinF_IMG_20151004_133703_cell_91.png,149.456,109.68,107.9104,0.144,1.0,1.0,1,0.9953188
1510,C129P90ThinF_IMG_20151004_133703_cell_92.png,156.048,110.496,108.7136,0.1472,1.0,1.0,1,0.9976541
1511,C129P90ThinF_IMG_20151004_133703_cell_93.png,157.0512,111.6672,109.088,0.2096,0.0,0.0,1,0.99996024
1512,C129P90ThinF_IMG_20151004_133703_cell_94.png,149.1008,104.0928,105.2736,0.2032,1.0,2.0,1,0.9993496
1513,C129P90ThinF_IMG_20151004_133703_cell_95.png,149.5184,101.5472,102.8224,0.1936,1.3333333333333333,2.0,1,0.9999974
1514,C129P90ThinF_IMG_20151004_133703_cell_96.png,152.056,106.9536,108.5296,0.1968,1.0,1.0,1,1.0
1515,C129P90ThinF_IMG_20151004_133703_cell_97.png,154.2688,106.8816,108.488,0.1728,1.0,1.0,1,0.9999608
1516,C129P90ThinF_IMG_20151004_133703_cell_98.png,149.3728,109.4592,107.7248,0.1952,1.0,1.0,1,0.9999942
1517,C129P90ThinF_IMG_20151004_133921_cell_101.png,151.5744,106.1968,103.768,0.1632,1.0,1.0,1,0.9999999
1518,C129P90ThinF_IMG_20151004_133921_cell_102.png,164.7264,111.6688,110.7232,0.1536,1.0,1.0,1,1.0
1519,C129P90ThinF_IMG_20151004_133921_cell_103.png,156.9776,110.8336,107.456,0.1648,0.0,0.0,1,0.99139655
1520,C129P90ThinF_IMG_20151004_133921_cell_104.png,163.368,117.7088,116.008,0.1664,1.3333333333333333,2.0,1,0.97667164
1521,C129P90ThinF_IMG_20151004_133921_cell_106.png,150.7888,103.9952,101.7744,0.1728,1.5,2.0,1,0.99993646
1522,C129P90ThinF_IMG_20151004_133921_cell_107.png,150.6208,109.648,104.336,0.1696,1.5,2.0,1,0.9999318
1523,C129P90ThinF_IMG_20151004_133921_cell_108.png,151.48,104.8048,105.1136,0.192,1.3333333333333333,2.0,1,0.99618137
1524,C129P90ThinF_IMG_20151004_133921_cell_109.png,168.3184,123.464,117.1472,0.1888,1.3333333333333333,2.0,1,0.98845506
1525,C129P90ThinF_IMG_20151004_133921_cell_110.png,152.6992,106.5392,104.104,0.192,0.0,0.0,1,0.9989342
1526,C129P90ThinF_IMG_20151004_133921_cell_111.png,161.6416,109.3488,109.6912,0.1744,1.0,2.0,1,0.99999994
1527,C129P90ThinF_IMG_20151004_133921_cell_114.png,159.52,107.1792,107.848,0.1504,1.0,1.0,1,0.99999994
1528,C129P90ThinF_IMG_20151004_133921_cell_117.png,162.0464,120.5616,111.8496,0.1632,1.3333333333333333,2.0,1,0.998688
1529,C129P90ThinF_IMG_20151004_133921_cell_118.png,156.9264,109.136,108.2464,0.1952,0.0,0.0,1,0.99998176
1530,C129P90ThinF_IMG_20151004_133921_cell_122.png,158.0224,110.6624,107.2864,0.1936,1.0,1.0,1,0.9999759
1531,C129P90ThinF_IMG_20151004_134306_cell_122.png,166.2048,99.6944,107.4688,0.1872,0.0,0.0,1,0.9999998
1532,C129P90ThinF_IMG_20151004_134306_cell_123.png,162.6432,112.6048,107.9536,0.1632,1.0,1.0,1,0.999989
